In relational data model, an attribute is a column|False *
.......... command can be used to modify a column in a table | alter
The candidate key is that you choose to identify each row uniquely is called ................. | Primary Key
................. is used to determine whether of a table contains duplicate rows. | Unique predicate
To eliminate duplicate rows .................. is used | DISTINCT
State true or false | i-true, ii-true
DCL stands for | Data Control Language
........................ is the process of organizing data into related tables. | Normalization
A ................... Does not have a distinguishing attribute if its own and mostly are dependent entities, which are part of some another entity. | Weak entity
................. is the complex search criteria in the where clause. | Predicate
..................... is preferred method for enforcing data integrity | Constraints
The number of tuples in a relation is called its ............. While the number of attributes in a relation is called it's .................... | Cardinality, Degree
The language that requires a user to specify the data to be retrieved without specifying exactly how to get it is | Non-Procedural DML
Which two files are used during operation of the DBMS? | Data dictionary and transaction log
The database schema is written in | DDL
The way a particular application views the data from the database that the application uses is a | sub schema
The relational model feature is that there | is much more data independence than some other database models
Which one of the following statements is false? | Data elements in the database can be modified by changing the data dictionary.
Which of the following are the properties of entities? | Attributes
Which database level is closest to the users? | External
Which are the two ways in which entities can participate in a relationship? | Total and partial
........ data type can store unstructured data | RAW
1. State true or false. i) Select operator is not a unary operator. ii) Project operator chooses subset of attributes or columns of a relation. | i-False, ii-True
2. ............... database is used as template for all databases created. | Model
3. One aspect that has to be dealt with by the integrity subsystem is to ensure that only valid values can be assigned to each data items. This is referred to as | Domain Integrity
4. ....................... operator is basically a join followed by a project on the attributes of first relation. | Semi-Join
5. Which of the following is not a binary operator in relational algebra? | Project
6. Centralizing the integrity checking directly under the DBMS .............. Duplication and ensures the consistency and validity of the database. | Reduces
7. Which of the following is/are the DDL statements? | All of the above
8. In snapshot, ...................... clause tells oracle how long to wait between refreshes. | Refresh
9. .................. defines rules regarding the values allowed in columns and is the standard mechanism for enforcing database integrity. | Constraint
10. i) % matches zero of more characters. ii) _ matches exactly one character. | Both
1. In SQL, which command is used to issue multiple CREATE TABLE, CREATE VIEW and GRANT statements in a single transaction? | CREATE SCHEMA
2. In SQL, the CREATE TABLESPACE is used | to create a place in the database for storage of scheme objects, rollback segments, and naming the data files to comprise the table-space.
3. Which character function can be used to return a specified portion of a character string? | SUBSTR
4. Which of the following is TRUE for the System Variable $date$? | Can be assigned to any field only during design time.
5. What are the different events in Triggers? | Insert, Update, Delete
6. Which is the subset of SQL commands used to manipulate Oracle Database Structures, including tables? | Data Definition Language
7. The SQL statement SELECT SUBSTR('123456789', INSTR('abcabcabc','b'), 4) FROM EMP; prints | 2345
8. Which of the following SQL command can be used to modify existing data in a database table? | UPDATE
9. When SQL statements are embedded inside 3GL, we call such a program as .......... | embedded SQL
10. ................ provides option for entering SQL queries as execution time, rather than at the development stage. | Dynamic SQL
11) The RDBMS terminology for a row is | tuple
12) To change column value in a table the ......... command can be used. | update
13) The full form of DDL is | Data Definition Language
14) To pass on granted privileges to other user the ...... clause is used | grant option
15) A set of possible data values is called | domain
16) ......... is critical in formulating database design | functional dependency
17) A primary key if combined with a foreign key creates | Parent-Child relationship between the tables that connect them
18) A ............. represents the number of entities to which another entity can be associated | mapping cardinality
19) Which two files are used during operation of the DBMS | Data dictionary and transaction log
